warranty_id,type1,original_damage,field_id,warranty_dmgdate,geom
2972,drought,3,12453,2021-06-15,"POLYGON ((100.65598491579294 15.759933074528895, 100.65583035349846 15.759247717021179, 100.6557622924447 15.75868949097619, 100.65563689917327 15.75807318182599, 100.65533649176358 15.75711902831557, 100.65520204603672 15.756425271679937, 100.65573882311583 15.756323628066806, 100.65620955079793 15.756223597794694, 100.65641574561596 15.757077725661292, 100.6570413708687 15.759616855250666, 100.65598491579294 15.759933074528895))"
2973,drought,3,1842,2021-06-15,"POLYGON ((100.65915226936342 15.774420874513249, 100.65921530127527 15.774805472287056, 100.65954085439445 15.776115744966113, 100.65954085439445 15.776115744966113, 100.65954085439445 15.776115744966113, 100.66113408654928 15.775769544709261, 100.6607626006007 15.773948192525525, 100.65915226936342 15.774420874513249))"
2974,drought,3,1843,2021-06-15,"POLYGON ((100.65624676644802 15.756119695330838, 100.65640635788439 15.756835717752558, 100.65683953464031 15.758637540381805, 100.6572375074029 15.75859042989341, 100.65820913761854 15.758550418237144, 100.65793454647063 15.75684959288045, 100.6577830016613 15.755578885374817, 100.65624676644802 15.756119695330838))"
2975,drought,3,12454,2021-06-15,"POLYGON ((100.65290205180646 15.770591957411595, 100.65342407673597 15.770799424814681, 100.65378449857235 15.771036253597124, 100.6536265835166 15.769177430613926, 100.65347973257303 15.767523480067911, 100.65320312976836 15.766152168671063, 100.65257549285889 15.766366093859014, 100.65276861190796 15.76763996044426, 100.65290205180646 15.770591957411595))"
2976,drought,3,1862,2021-06-15,"POLYGON ((100.66076964139938 15.773972068638704, 100.66087793558835 15.774505408650223, 100.66114917397499 15.775781160011716, 100.66160079091786 15.775673718438679, 100.66122494637965 15.773816873852882, 100.66076964139938 15.773972068638704))"
2977,drought,3,1863,2021-06-15,"POLYGON ((100.66126316785812 15.773785254110635, 100.6617097556591 15.773640061353424, 100.66188577562572 15.774646083700825, 100.66207520663737 15.775609834233135, 100.6616048142314 15.775680494035052, 100.66126316785812 15.773785254110635))"
2978,drought,3,12456,2021-06-15,"POLYGON ((100.49704223871233 15.86151974287518, 100.49708515405653 15.861938683601617, 100.49711532890797 15.862255065513322, 100.49708582460882 15.86249565733816, 100.49647361040115 15.862377941534795, 100.49601159989832 15.8623056994735, 100.49560155719517 15.862207011615798, 100.49530550837518 15.862119611544612, 100.49469966441393 15.861866118872982, 100.49472816288471 15.861548768819626, 100.49418602138756 15.861499102201035, 100.494150146842 15.861627783869446, 100.49402944743633 15.86157295710347, 100.49405727535485 15.861295597941263, 100.49704223871233 15.86151974287518))"
2979,drought,3,12458,2021-06-15,"POLYGON ((100.49757834523916 15.854847857453484, 100.49620606005193 15.854956224542693, 100.49461986869574 15.854955902021688, 100.494845174253 15.855562885654498, 100.49552578479052 15.855539341690042, 100.49615610390902 15.855539986730196, 100.49667678773402 15.85553676152938, 100.49772452563049 15.855549662332335, 100.49757834523916 15.854847857453484))"
2980,drought,3,12457,2021-06-15,"POLYGON ((100.49716360867022 15.860576397406371, 100.4971917718649 15.861541673589146, 100.49575779587029 15.861415571951277, 100.49404487013817 15.861293662876008, 100.49407303333281 15.860421591574614, 100.49716360867022 15.860576397406371))"
2981,drought,3,12459,2021-06-15,"POLYGON ((100.5043475702405 15.856639777201421, 100.50443910062313 15.85757636823003, 100.50161808729173 15.85821301543401, 100.50149034708738 15.857406401792655, 100.5043475702405 15.856639777201421))"
2982,drought,3,12460,2021-06-15,"POLYGON ((100.50137434154749 15.858249459716703, 100.50125263631342 15.857491868804688, 100.50050765275955 15.857742786842087, 100.5006518214941 15.858402009607245, 100.50137434154749 15.858249459716703))"
2983,drought,3,12459,2021-06-15,"POLYGON ((100.5043475702405 15.856639777201421, 100.50443910062313 15.85757636823003, 100.50161808729173 15.85821301543401, 100.50149034708738 15.857406401792655, 100.5043475702405 15.856639777201421))"
2985,drought,3,1859,2021-06-15,"POLYGON ((100.65163973718883 15.770177344625134, 100.65157502889633 15.769585592301175, 100.65147645771503 15.768990934328587, 100.65140135586262 15.768448868027756, 100.65117236226797 15.766814593898141, 100.65117236226797 15.766814593898141, 100.65117236226797 15.766814593898141, 100.65101377665995 15.76570044053483, 100.65137285739183 15.765689469981863, 100.65176278352737 15.765725608271708, 100.65202966332434 15.766210570592413, 100.65226770937443 15.766477734968605, 100.65253023058176 15.766935914601694, 100.6526505947113 15.767723852086645, 100.65268982201815 15.768563089261558, 100.65270591527222 15.770422563184866, 100.65270759165286 15.770425789742886, 100.65163973718883 15.770177344625134))"
2986,drought,3,3384,2021-06-15,"POLYGON ((100.64284544438125 15.769347148537756, 100.64428143203259 15.769045786195017, 100.64409635961056 15.768147181691388, 100.64275424927473 15.768354974253482, 100.64284544438125 15.769347148537756))"
2987,drought,3,3383,2021-06-15,"POLYGON ((100.64311064779758 15.7710427066936, 100.64472567290066 15.770708436026377, 100.64448192715645 15.769904054644195, 100.64292054623365 15.770185411029829, 100.64311064779758 15.7710427066936))"
2988,drought,3,12467,2021-07-15,"POLYGON ((100.64631253480911 15.771072390934712, 100.64675375819206 15.77092396968569, 100.64632929861546 15.770019888341043, 100.64599301666021 15.769021586843998, 100.64578212797642 15.768025539052406, 100.64552161842585 15.766380613659985, 100.64523663371801 15.765006713224983, 100.64479138702156 15.765078022048497, 100.64494360238314 15.76606859904166, 100.64518231898545 15.767158228149503, 100.64540024846792 15.768283666581468, 100.64568523317575 15.769395547159231, 100.6458454951644 15.769959228920312, 100.64595144242048 15.77032802501207, 100.64625184983015 15.771080457303837, 100.64631253480911 15.771072390934712))"
2989,flood,1,12469,2021-08-05,"POLYGON ((99.95776802301408 19.922593765133005, 99.95776802301408 19.922593765133005, 99.95793733745815 19.923761933282417, 99.95857201516628 19.923682815852437, 99.95848953723909 19.92288060700546, 99.95846807956697 19.922717012638685, 99.95838660746814 19.92264073158512, 99.95827361941338 19.922537657541046, 99.95813950896262 19.922513386273184, 99.95792727917433 19.922525679513225, 99.95776802301408 19.922593765133005))"
2990,drought,3,12471,2021-06-15,"POLYGON ((100.66656991839409 15.753221698670883, 100.66546551883222 15.753249126736463, 100.66516611725092 15.749704099237288, 100.6662567704916 15.749980320605776, 100.66638451069595 15.75126493864737, 100.66656991839409 15.753221698670883))"
2991,drought,3,3743,2021-06-15,"POLYGON ((100.65067179501055 15.753157484714652, 100.65086457878351 15.751619893217399, 100.65100003033876 15.750118431149183, 100.65165650099516 15.750225886250023, 100.6514821574092 15.751940642540834, 100.6513024494052 15.7547892873455, 100.65062988549471 15.754869957493382, 100.65067179501055 15.753157484714652))"
2992,flood,1,12477,2021-08-20,"POLYGON ((104.01340182870626 15.92833831673935, 104.01395872235298 15.928506288857237, 104.01499606668949 15.928672004014322, 104.01511676609516 15.928251590197359, 104.01398152112961 15.92758679293238, 104.01357650756835 15.927471049633626, 104.01340182870626 15.92833831673935))"
2993,drought,2,12482,2021-09-04,"POLYGON ((100.67362412810326 15.751936447633437, 100.67362412810326 15.751936447633437, 100.67369453608988 15.753838345227123, 100.67418336868286 15.753825115257866, 100.6741314008832 15.751897725407192, 100.6736060231924 15.75191321429858, 100.67362412810326 15.751936447633437))"
2994,drought,2,12480,2021-08-05,"POLYGON ((100.65791107714176 15.748544352617314, 100.65767906606196 15.749458855651465, 100.65710842609406 15.749281053866618, 100.65735954791309 15.748372681158367, 100.65791107714176 15.748544352617314))"
2995,flood,1,12481,2021-08-20,"POLYGON ((104.00309074670078 15.911365638104247, 104.00235682725908 15.91222555887349, 104.0030424669385 15.912533156185457, 104.00325939059258 15.912589581217805, 104.00339584797621 15.912605380224013, 104.00309074670078 15.911365638104247))"
2996,drought,2,12479,2021-09-04,"POLYGON ((100.65764721482994 15.751971620315876, 100.65761972218752 15.75195968096565, 100.656717158854 15.751905147167788, 100.65631281584501 15.753373037010059, 100.65825439989567 15.753461452106976, 100.65764654427765 15.751973879111793, 100.65764721482994 15.751971620315876))"
2997,drought,2,12483,2021-09-04,"POLYGON ((100.65759357064962 15.747309734722592, 100.65961830317974 15.747924140383677, 100.66022079437973 15.74597991442712, 100.65773002803327 15.745881169840677, 100.65759357064962 15.747309734722592))"
2998,drought,2,12483,2021-09-04,"POLYGON ((100.65759357064962 15.747309734722592, 100.65961830317974 15.747924140383677, 100.66022079437973 15.74597991442712, 100.65773002803327 15.745881169840677, 100.65759357064962 15.747309734722592))"
2999,drought,3,12474,2021-06-15,"POLYGON ((100.66962461918592 15.75180543740488, 100.66894333809616 15.751834479088453, 100.66896982491018 15.752843190987761, 100.6695857271552 15.752819635072818, 100.66962461918592 15.75180543740488))"
3000,drought,3,12473,2021-06-15,"POLYGON ((100.66965814679862 15.752870941788142, 100.67029248923063 15.752882235717443, 100.6702884659171 15.753841894730916, 100.66965714097023 15.753854479334803, 100.66965814679862 15.752870941788142))"
3001,drought,3,12473,2021-06-15,"POLYGON ((100.66965814679862 15.752870941788142, 100.67029248923063 15.752882235717443, 100.6702884659171 15.753841894730916, 100.66965714097023 15.753854479334803, 100.66965814679862 15.752870941788142))"
3002,drought,2,12487,2021-09-05,"POLYGON ((100.65450500696898 15.765601705536843, 100.65339189022781 15.765961797650515, 100.65225999802351 15.761104694928832, 100.65340731292963 15.760757823716618, 100.65450500696898 15.765601705536843))"
3003,drought,2,12488,2021-09-06,"POLYGON ((100.65373320132494 15.76062778719317, 100.65331678837538 15.75713483948568, 100.65187409520149 15.75752947298591, 100.65174300223589 15.757370070830387, 100.65227206796408 15.76109533748066, 100.65373320132494 15.76062778719317))"
3004,drought,3,12489,2021-07-01,"POLYGON ((100.49581982195379 15.849710352083045, 100.49682967364788 15.8498080784668, 100.4980071634054 15.84991548067555, 100.49892280250788 15.850020625124852, 100.49906462430953 15.849176242694165, 100.49918364733459 15.848308634454105, 100.49922455102204 15.847944495906864, 100.49744758754969 15.848261867361243, 100.49674049019814 15.848372173176692, 100.49567934125662 15.848607298529453, 100.49581982195379 15.849710352083045))"
3006,drought,3,12764,2021-06-15,"POLYGON ((100.50563402473927 15.843920543828705, 100.50561491400003 15.844645286871952, 100.50559580326082 15.845343901868711, 100.50558004528284 15.845824157959559, 100.50612922757864 15.845898341135657, 100.50661537796259 15.845974136961342, 100.507343262434 15.846061866562328, 100.5076215416193 15.846058641210032, 100.50766546279193 15.84560193080367, 100.50770837813617 15.84507071337436, 100.5077536404133 15.844443055763781, 100.50776906311512 15.844021175862094, 100.50563402473927 15.843920543828705))"
3007,drought,3,12764,2021-07-01,"POLYGON ((100.50563402473927 15.843920543828705, 100.50561491400003 15.844645286871952, 100.50559580326082 15.845343901868711, 100.50558004528284 15.845824157959559, 100.50612922757864 15.845898341135657, 100.50661537796259 15.845974136961342, 100.507343262434 15.846061866562328, 100.5076215416193 15.846058641210032, 100.50766546279193 15.84560193080367, 100.50770837813617 15.84507071337436, 100.5077536404133 15.844443055763781, 100.50776906311512 15.844021175862094, 100.50563402473927 15.843920543828705))"
3008,drought,3,12764,2021-06-15,"POLYGON ((100.50563402473927 15.843920543828705, 100.50561491400003 15.844645286871952, 100.50559580326082 15.845343901868711, 100.50558004528284 15.845824157959559, 100.50612922757864 15.845898341135657, 100.50661537796259 15.845974136961342, 100.507343262434 15.846061866562328, 100.5076215416193 15.846058641210032, 100.50766546279193 15.84560193080367, 100.50770837813617 15.84507071337436, 100.5077536404133 15.844443055763781, 100.50776906311512 15.844021175862094, 100.50563402473927 15.843920543828705))"
3009,drought,3,12764,2021-06-15,"POLYGON ((100.50563402473927 15.843920543828705, 100.50561491400003 15.844645286871952, 100.50559580326082 15.845343901868711, 100.50558004528284 15.845824157959559, 100.50612922757864 15.845898341135657, 100.50661537796259 15.845974136961342, 100.507343262434 15.846061866562328, 100.5076215416193 15.846058641210032, 100.50766546279193 15.84560193080367, 100.50770837813617 15.84507071337436, 100.5077536404133 15.844443055763781, 100.50776906311512 15.844021175862094, 100.50563402473927 15.843920543828705))"
3011,drought,2,2597,2021-08-01,"POLYGON ((100.48541989177467 15.8809094325728, 100.48730850219727 15.880870090071435, 100.48780538141727 15.88089943570842, 100.48820301890373 15.881018753089508, 100.48772659152746 15.881458936870454, 100.48758309334517 15.881754004580579, 100.48738662153484 15.881965227648532, 100.48745736479759 15.882689189001969, 100.48745736479759 15.882689189001969, 100.4862952977419 15.882482481370982, 100.48562910407782 15.882548266661907, 100.48541989177467 15.8809094325728))"
3012,drought,2,2650,2021-08-01,"POLYGON ((100.48566330224274 15.882545686846985, 100.48616219311953 15.882476354308485, 100.4864689707756 15.882506344665277, 100.48691757023336 15.882588898742615, 100.48737924546002 15.882615986791862, 100.48752374947071 15.882856554307477, 100.48772424459456 15.883174515757142, 100.48590436577797 15.883318984890886, 100.48566330224274 15.882545686846985))"
3013,drought,2,2653,2021-08-01,"POLYGON ((100.48553757369517 15.882257069843552, 100.48588190227747 15.883344782939586, 100.48603411763905 15.884418301310285, 100.48380855470896 15.883572128100777, 100.48369154334068 15.882357682745347, 100.48553757369517 15.882257069843552))"
3014,drought,3,12505,2021-07-30,"POLYGON ((100.4978 15.86602, 100.49773 15.86441, 100.49882 15.86419, 100.49982 15.86408, 100.49985 15.86576, 100.4989 15.86597, 100.4978 15.86602, 100.4978 15.86602, 100.4978 15.86602, 100.4978 15.86602))"
3015,drought,3,12505,2021-07-30,"POLYGON ((100.4978 15.86602, 100.49773 15.86441, 100.49882 15.86419, 100.49982 15.86408, 100.49985 15.86576, 100.4989 15.86597, 100.4978 15.86602, 100.4978 15.86602, 100.4978 15.86602, 100.4978 15.86602))"
3017,flood,1,12517,2021-09-06,"POLYGON ((100.5174344033003 15.84023840903734, 100.51690835505723 15.840205509492511, 100.51690500229597 15.839477202509835, 100.5170350894332 15.839054667139646, 100.51737036556005 15.83929496408073, 100.5174344033003 15.84023840903734))"
3018,flood,1,12518,2021-09-06,"POLYGON ((100.51858238875866 15.842049165914823, 100.51803220063447 15.84198852807769, 100.51786355674265 15.839217230470666, 100.51810797303915 15.838949516978857, 100.51837619394064 15.838417636952443, 100.51856730133296 15.838371190115904, 100.51863335072994 15.8395871905795, 100.51868967711926 15.840809312049958, 100.51867727190256 15.841222167460192, 100.51859244704248 15.841224102717934, 100.51858238875866 15.842049165914823))"
